latitude,longitude,incomegroup,private01,Number of Student
-4.1824082,120.0371426,Upper middle income,1.0,6164.0
-4.1937385,-69.9410228,Upper middle income,0.0,219929.0
-4.2284867,15.2671251,Lower middle income,1.0,11652.0
-4.2764104,15.2499734,Lower middle income,0.0,130288.0
-4.305242,15.3206428,Low income,0.0,4423.0
-4.3070096,15.2851152,Low income,0.0,30999.0
-4.3076702,15.3169906,Low income,1.0,4314.0
-4.3087451,15.2987554,Low income,0.0,16129.0
-4.3155612,15.2874588,Low income,0.0,3298.0
-4.3196874,15.2932194,Low income,0.0,16997.0
-4.3213218,15.2933625,Low income,0.0,7810.0
-4.3227637,15.3322976,Low income,0.0,70827.0
-4.3274047,15.2935904,Low income,1.0,5285.0
-4.3311046,15.2519372,Low income,0.0,22404.0
-4.3329856,15.3173923,Low income,0.0,15165.0
-4.3333545,15.2973867,Low income,1.0,6297.0
-4.3411447,15.3259672,Low income,1.0,5206.0
-4.3437232,119.8815383,Upper middle income,1.0,8603.0
-4.3452467,15.349768,Low income,1.0,5096.0
-4.3478662,15.316658,Low income,1.0,6864.0
-4.3505942,15.3390491,Low income,1.0,4314.0
-4.353595,15.3413423,Low income,1.0,2645.0
-4.3661805,15.3460815,Low income,1.0,5101.0
-4.4060468,15.2569323,Low income,0.0,75732.0
-4.419334,15.309288,Low income,0.0,138789.0
-4.419334,15.309288,Low income,1.0,4393.0
-4.4419311,15.2662931,Low income,0.0,73135.0
-4.543074,120.3413636,Upper middle income,1.0,472.0
-4.5490923,105.2189726,Upper middle income,1.0,4686.0
-4.7403938,55.5153753,High income,0.0,237.0
-4.7511376,38.2973742,Lower middle income,1.0,2775.0
-4.7878146,122.7231036,Upper middle income,1.0,1746.0
-4.8126733,104.8727845,Upper middle income,1.0,7609.0
-4.9744467,105.5251532,Upper middle income,1.0,1992.0
-4.9974497,119.5730516,Upper middle income,1.0,2048.0
-40.5850499,-73.0913358,High income,0.0,19876.0
-40.5900093,-73.1100406,High income,1.0,35590.0
-40.8089756,-62.9938583,Upper middle income,0.0,14847.0
-46.4336065,-67.5208076,Upper middle income,0.0,51843.0
-5.0451672,-42.7408197,Upper middle income,1.0,25066.0
-5.056645,-42.7903533,Upper middle income,0.0,127058.0
-5.075981,-42.8263232,Upper middle income,0.0,51347.0
-5.080419,-42.822284,Upper middle income,0.0,40009.0
-5.0818716,-42.7731361,Upper middle income,1.0,27619.0
-5.0888219,-42.8112273,Upper middle income,0.0,25256.0
-5.0918589,105.2874736,Upper middle income,1.0,3317.0
-5.0956678,-42.8151976,Upper middle income,1.0,22113.0
-5.10786,119.5084493,Upper middle income,1.0,4468.0
-5.1164337,105.3068431,Upper middle income,1.0,6435.0
-5.1189009,120.2580364,Upper middle income,1.0,9488.0
-5.1197328,105.328296,Upper middle income,0.0,14950.0
-5.1201108,105.3299618,Upper middle income,1.0,26666.0
-5.1286758,120.2537143,Upper middle income,1.0,5315.0
-5.1324973,119.4885402,Upper middle income,0.0,198804.0
-5.1336831,119.4045869,Upper middle income,1.0,6940.0
-5.134743,119.4967768,Upper middle income,1.0,7365.0
-5.1359258,105.2924819,Upper middle income,1.0,5619.0
-5.1359403,105.3007558,Upper middle income,1.0,5358.0
-5.1373641,119.4477605,Upper middle income,1.0,135180.0
-5.1387427,119.4435517,Upper middle income,1.0,8025.0
-5.1407563,119.4940081,Upper middle income,1.0,7252.0
-5.140867,119.480627,Upper middle income,1.0,6580.0
-5.1432684,119.4872878,Upper middle income,1.0,9312.0
-5.1454361,119.4090596,Upper middle income,1.0,3819.0
-5.1458957,-38.0936064,Upper middle income,0.0,25256.0
-5.1460076,119.4160221,Upper middle income,1.0,9018.0
-5.1490601,119.4499135,Upper middle income,1.0,10305.0
-5.1492722,119.4500857,Upper middle income,1.0,4690.0
-5.1507312,119.4120009,Upper middle income,1.0,703.0
-5.1515849,119.4268341,Upper middle income,1.0,4351.0
-5.1544265,119.436975,Upper middle income,1.0,2684.0
-5.1568358,119.4372308,Upper middle income,0.0,7078.0
-5.158117,119.452487,Upper middle income,1.0,2326.0
-5.1617417,119.4771101,Upper middle income,1.0,11295.0
-5.16571,119.4100305,Upper middle income,1.0,1897.0
-5.1703915,119.4034845,Upper middle income,1.0,9000.0
-5.1787531,119.4390442,Upper middle income,1.0,4901.0
-5.1811881,119.4115819,Upper middle income,1.0,5544.0
-5.1827664,119.4410929,Upper middle income,1.0,62455.0
-5.1827836,119.4624238,Upper middle income,1.0,8291.0
-5.1857389,119.4130931,Upper middle income,1.0,5732.0
-5.188188,119.4765306,Upper middle income,1.0,6435.0
-5.1884305,-37.3448944,Upper middle income,1.0,22113.0
-5.2036578,-37.3251447,Upper middle income,0.0,57085.0
-5.2365685,13.914399,Low income,0.0,11161.0
-5.262976,14.8579578,Low income,1.0,28860.0
-5.2673249,14.8576812,Low income,0.0,4807.0
-5.3483008,104.9714671,Upper middle income,1.0,2700.0
-5.3641812,105.2428973,Upper middle income,0.0,157098.0
-5.3731201,105.2414616,Upper middle income,1.0,7350.0
-5.3773825,105.2457496,Upper middle income,1.0,1460.0
-5.3774533,105.2527323,Upper middle income,1.0,8019.0
-5.3789826,105.2519565,Upper middle income,1.0,65928.0
-5.3791943,105.2564287,Upper middle income,1.0,8592.0
-5.3814733,105.2187336,Upper middle income,1.0,7354.0
-5.3823227,105.2578584,Upper middle income,1.0,1831.0
-5.4124552,105.2653196,Upper middle income,1.0,6164.0
-5.4208419,105.247,Upper middle income,1.0,8281.0
-5.4565923,-47.8900504,Upper middle income,1.0,18467.0
-5.4632829,122.5992013,Upper middle income,1.0,5732.0
-5.4889138,122.5723568,Upper middle income,1.0,8566.0
-5.5241905,120.2038313,Upper middle income,1.0,2359.0
-5.640629,132.747416,Upper middle income,1.0,5547.0
-5.6506345,-48.1203759,Upper middle income,1.0,22113.0
-5.6935074,105.5846106,Upper middle income,1.0,1998.0
-5.7272006,105.5946626,Upper middle income,1.0,6164.0
-5.7848653,-35.2065394,Upper middle income,1.0,25066.0
-5.8185491,-35.2184413,Upper middle income,0.0,37055.0
-5.8246143,-35.2153117,Upper middle income,1.0,14083.0
-5.8407114,-35.2005854,Upper middle income,0.0,207194.0
-5.8771016,22.4412377,Low income,0.0,11165.0
-5.8947797,22.4011536,Low income,0.0,11090.0
-53.1360778,-70.88076,High income,0.0,22884.0
-54.8074963,-68.3256871,Upper middle income,1.0,82644.0
-54.8189811,-68.3257827,Upper middle income,0.0,22946.0
-6.0881815,106.1324366,Upper middle income,1.0,8557.0
-6.0958138,106.1595299,Upper middle income,1.0,6941.0
-6.1145806,106.172691,Upper middle income,1.0,10354.0
-6.1205733,106.1910002,Upper middle income,1.0,4686.0
-6.1264511,106.1647065,Upper middle income,1.0,3381.0
-6.1296203,35.7660133,Lower middle income,0.0,9110.0
-6.1302887,106.8184124,Upper middle income,1.0,8025.0
-6.1324723,106.8619702,Upper middle income,1.0,22956.0
-6.1351691,106.7376897,Upper middle income,1.0,5732.0
-6.1369806,106.7073053,Upper middle income,1.0,1630.0
-6.1371482,106.7354923,Upper middle income,1.0,260450.0
-6.1512806,106.8869412,Upper middle income,1.0,8291.0
-6.1538872,106.7171213,Upper middle income,1.0,456.0
-6.1559094,106.8919449,Upper middle income,1.0,2986.0
-6.1645971,106.8357772,Upper middle income,1.0,6171.0
-6.1657658,39.1918298,Lower middle income,0.0,11706.0
-6.169455,106.5829365,Upper middle income,1.0,7604.0
-6.1723584,106.8887405,Upper middle income,1.0,4353.0
-6.1726558,106.788204,Upper middle income,1.0,35004.0
-6.1740624,106.8697118,Upper middle income,1.0,8275.0
-6.1766875,106.650034,Upper middle income,1.0,1689.0
-6.1787003,35.7589025,Lower middle income,0.0,24678.0
-6.1790321,106.8765567,Upper middle income,1.0,10436.0
-6.1792173,106.8784276,Upper middle income,1.0,610.0
-6.1793937,106.8788528,Upper middle income,1.0,9962.0
-6.1795484,106.8766391,Upper middle income,1.0,124153.0
-6.1820002,106.8431813,Upper middle income,1.0,6944.0
-6.1840594,106.7560764,Upper middle income,1.0,42086.0
-6.1858817,106.7789114,Upper middle income,1.0,47354.0
-6.1860042,106.6272439,Upper middle income,1.0,3387.0
-6.1861626,106.8683163,Upper middle income,1.0,9442.0
-6.1866053,106.7600935,Upper middle income,1.0,8291.0
-6.1883596,106.8402809,Upper middle income,1.0,10293.0
-6.1911308,106.8840187,Upper middle income,1.0,28590.0
-6.1914205,106.9481344,Upper middle income,1.0,2457.0
-6.192429,106.6309213,Upper middle income,1.0,4691.0
-6.1934872,106.8501721,Upper middle income,1.0,11155.0
-6.1969324,106.8491288,Upper middle income,1.0,8696.0
-6.1975567,106.8247514,Upper middle income,1.0,5733.0
-6.1979928,106.8515748,Upper middle income,1.0,3641.0
-6.1980625,35.7314819,Lower middle income,1.0,2893.0
-6.1984843,106.7954502,Upper middle income,1.0,405.0
-6.1992839,106.842513,Upper middle income,1.0,6583.0
-6.2001336,106.8073081,Upper middle income,0.0,3603.0
-6.2002419,106.7854657,Upper middle income,1.0,185840.0
-6.202961,106.851016,Upper middle income,1.0,578.0
-6.2051333,106.8173251,Upper middle income,1.0,7452.0
-6.2068037,106.8581706,Upper middle income,1.0,16691.0
-6.2115831,106.6867699,Upper middle income,1.0,7609.0
-6.2118025,106.6047131,Upper middle income,1.0,6170.0
-6.2143902,106.8431799,Upper middle income,1.0,3337.0
-6.2147274,35.8248825,Lower middle income,0.0,69843.0
-6.2174872,106.8288798,Upper middle income,1.0,10307.0
-6.2185343,106.8153486,Upper middle income,1.0,87445.0
-6.2203788,106.8332191,Upper middle income,1.0,4686.0
-6.2212074,106.7782635,Upper middle income,1.0,7350.0
-6.2217127,106.9394157,Upper middle income,1.0,8884.0
-6.2231864,106.8668333,Upper middle income,1.0,5316.0
-6.223396,106.865731,Upper middle income,1.0,7350.0
-6.2243613,106.8599153,Upper middle income,1.0,9729.0
-6.2247343,39.3122578,Lower middle income,1.0,6037.0
-6.226738,106.801298,Upper middle income,1.0,10324.0
-6.2283883,106.6104213,Upper middle income,1.0,40767.0
-6.2285507,106.7889774,Upper middle income,1.0,1829.0
-6.2288588,106.8198229,Upper middle income,1.0,6167.0
-6.2296482,106.9241998,Upper middle income,1.0,14135.0
-6.2340968,106.5849406,Upper middle income,1.0,5732.0
-6.2347378,106.7473907,Upper middle income,1.0,46079.0
-6.2350579,106.7993457,Upper middle income,1.0,5277.0
-6.237271,106.8767821,Upper middle income,1.0,7456.0
-6.2386487,106.8303124,Upper middle income,1.0,6600.0
-6.2412267,106.8329101,Upper middle income,1.0,7354.0
-6.2448526,106.6246315,Upper middle income,1.0,3387.0
-6.2460115,107.00889,Upper middle income,1.0,8796.0
-6.2462939,107.0047418,Upper middle income,1.0,248.0
-6.2472314,106.8175063,Upper middle income,1.0,6953.0
-6.2477628,106.7910386,Upper middle income,1.0,62005.0
-6.2483483,106.8720918,Upper middle income,1.0,119374.0
-6.2507717,107.010633,Upper middle income,1.0,2986.0
-6.2518273,107.0124003,Upper middle income,1.0,5314.0
-6.2523226,107.012969,Upper middle income,1.0,6164.0
-6.2530395,106.774307,Upper middle income,1.0,2866.0
-6.2575372,106.8548122,Upper middle income,1.0,12627.0
-6.2575699,106.6183308,Upper middle income,1.0,5731.0
-6.2578917,107.0062819,Upper middle income,1.0,24534.0
-6.2581732,106.7854157,Upper middle income,1.0,6440.0
-6.2601361,106.8281101,Upper middle income,1.0,6431.0
-6.2603096,106.8171321,Upper middle income,1.0,5575.0
-6.2616301,106.8637652,Upper middle income,1.0,9312.0
-6.2619881,106.8626936,Upper middle income,1.0,5449.0
-6.2620997,107.0015588,Upper middle income,1.0,2125.0
-6.2621485,106.9104994,Upper middle income,1.0,23674.0
-6.2631121,106.9073638,Upper middle income,1.0,22058.0
-6.2701696,106.9122477,Upper middle income,1.0,5030.0
-6.2743473,14.2518581,Lower middle income,0.0,23072.0
-6.275317,107.0656217,Upper middle income,1.0,5314.0
-6.2764838,106.8559449,Upper middle income,1.0,6589.0
-6.2785649,107.1522743,Upper middle income,1.0,1239.0
-6.2808008,106.8394347,Upper middle income,1.0,51091.0
-6.2909513,106.1149813,Upper middle income,1.0,5545.0
-6.2924303,106.725451,Upper middle income,1.0,8573.0
-6.2959666,106.7661743,Upper middle income,0.0,15878.0
-6.2974423,106.7671989,Upper middle income,1.0,55231.0
-6.3014412,106.8211376,Upper middle income,1.0,9419.0
-6.303108,106.8505695,Upper middle income,1.0,8566.0
-6.3032954,106.6527809,Upper middle income,1.0,654.0
-6.3065249,106.7544967,Upper middle income,1.0,22254.0
-6.3066542,107.8178363,Upper middle income,1.0,6175.0
-6.3123628,106.7552007,Upper middle income,1.0,1456.0
-6.3156785,106.8626307,Upper middle income,1.0,6829.0
-6.3183739,106.8360118,Upper middle income,1.0,6948.0
-6.3229102,106.8339659,Upper middle income,1.0,36640.0
-6.3236155,107.301311,Upper middle income,1.0,8784.0
-6.3266427,106.9007792,Upper middle income,1.0,8148.0
-6.3305163,106.8268773,Upper middle income,1.0,4686.0
-6.3308973,108.3168869,Upper middle income,1.0,5733.0
-6.3311002,106.0767652,Upper middle income,1.0,7442.0
-6.3339486,106.8383539,Upper middle income,1.0,1663.0
-6.3341686,106.8330561,Upper middle income,1.0,5544.0
-6.3398037,106.8798223,Upper middle income,1.0,5401.0
-6.3398287,106.8332517,Upper middle income,1.0,73556.0
-6.3437692,106.6757172,Upper middle income,1.0,8884.0
-6.3445227,106.2521662,Upper middle income,1.0,5494.0
-6.344888,106.758082,Upper middle income,0.0,2877988.0
-6.3543048,107.1984164,Upper middle income,1.0,2121.0
-6.356288,106.733463,Upper middle income,1.0,6580.0
-6.3597697,106.8259166,Upper middle income,1.0,7993.0
-6.3612667,106.8263955,Upper middle income,1.0,6170.0
-6.361847,106.829752,Upper middle income,1.0,8337.0
-6.3627638,106.8270482,Upper middle income,1.0,7354.0
-6.3629111,106.8278907,Upper middle income,1.0,5545.0
-6.3630584,106.8287333,Upper middle income,1.0,8025.0
-6.3683097,106.8260334,Upper middle income,1.0,2304.0
-6.4020283,105.9580835,Upper middle income,1.0,7350.0
-6.5259819,108.0063896,Upper middle income,1.0,1315.0
-6.5351154,107.4446251,Upper middle income,1.0,4271.0
-6.5494976,106.8052477,Upper middle income,1.0,4687.0
-6.5524459,106.7761857,Upper middle income,1.0,8019.0
-6.5570357,106.7247888,Upper middle income,0.0,141733.0
-6.559402,106.723098,Upper middle income,1.0,18054.0
-6.5604833,106.7887701,Upper middle income,1.0,7609.0
-6.5608821,106.7921304,Upper middle income,1.0,31615.0
-6.561103,106.7900095,Upper middle income,1.0,5545.0
-6.5761704,106.8071823,Upper middle income,1.0,4268.0
-6.5998158,106.8118785,Upper middle income,1.0,2885.0
-6.6157385,110.6920372,Upper middle income,1.0,19371.0
-6.6546051,106.8490978,Upper middle income,1.0,8019.0
-6.7093705,39.2155135,Lower middle income,1.0,2779.0
-6.7103016,108.5368466,Upper middle income,1.0,6580.0
-6.7107424,108.5318165,Upper middle income,1.0,5313.0
-6.7107701,39.2110534,Lower middle income,1.0,4131.0
-6.713381,108.5435729,Upper middle income,1.0,5545.0
-6.7140951,108.5675534,Upper middle income,1.0,3381.0
-6.7218164,108.5376189,Upper middle income,1.0,4406.0
-6.7357541,108.5352532,Upper middle income,1.0,10005.0
-6.7378645,108.5429213,Upper middle income,1.0,1271.0
-6.7421918,108.534706,Upper middle income,1.0,2263.0
-6.7600756,39.2391483,Lower middle income,0.0,7588.0
-6.7661679,39.2154139,Lower middle income,0.0,12070.0
-6.770999,39.195603,Lower middle income,0.0,1324.0
-6.7718985,39.2373883,Lower middle income,0.0,9317.0
-6.773056,39.254751,Lower middle income,1.0,3772.0
-6.7834881,39.2646726,Lower middle income,0.0,125212.0
-6.7837545,110.865724,Upper middle income,1.0,38181.0
-6.7901522,-39.2982803,Upper middle income,1.0,29708.0
-6.7933877,39.0890146,Lower middle income,1.0,2093.0
-6.8015469,110.8789945,Upper middle income,0.0,9909.0
-6.8018944,107.5785159,Upper middle income,1.0,10338.0
-6.8046446,39.2230015,Lower middle income,0.0,8863.0
-6.807861,39.27326,Lower middle income,0.0,16891.0
-6.8140151,39.293542,Lower middle income,0.0,44764.0
-6.8278137,39.2182526,Lower middle income,0.0,98875.0
-6.8328649,108.2147936,Upper middle income,1.0,4686.0
-6.8515873,109.1479113,Upper middle income,1.0,33522.0
-6.8520287,37.6575913,Lower middle income,0.0,20523.0
-6.8611339,107.5943499,Upper middle income,0.0,201525.0
-6.8638282,109.0182255,Upper middle income,1.0,3383.0
-6.8671805,109.677534,Upper middle income,0.0,35541.0
-6.8751984,107.604924,Upper middle income,1.0,92452.0
-6.8833421,-38.5627171,Upper middle income,1.0,35396.0
-6.8868969,107.6152765,Upper middle income,1.0,6580.0
-6.8875181,107.5268526,Upper middle income,1.0,110507.0
-6.8889696,109.6682768,Upper middle income,1.0,1950.0
-6.8893488,107.6160988,Upper middle income,1.0,5545.0
-6.89148,107.6106591,Upper middle income,1.0,156422.0
-6.8945114,109.65963,Upper middle income,1.0,8566.0
-6.894631,107.5714667,Upper middle income,1.0,5732.0
-6.8979448,107.6361928,Upper middle income,1.0,54548.0
-6.8979971,107.6454013,Upper middle income,1.0,43575.0
-6.8984441,107.6377422,Upper middle income,1.0,14998.0
-6.9018133,107.5972602,Upper middle income,1.0,3383.0
-6.9033956,107.620591,Upper middle income,0.0,309.0
-6.9036461,107.6081017,Upper middle income,1.0,83074.0
-6.9039437,107.604651,Upper middle income,1.0,7438.0
-6.9047437,106.8763284,Upper middle income,1.0,3852.0
-6.9047532,112.062714,Upper middle income,1.0,914.0
-6.9060537,107.5191321,Upper middle income,1.0,1975.0
-6.9062521,107.5807953,Upper middle income,1.0,6583.0
-6.9095857,107.649806,Upper middle income,1.0,6580.0
-6.9125233,107.6509137,Upper middle income,1.0,5023.0
-6.9165227,107.6408205,Upper middle income,1.0,8550.0
-6.9187572,106.9340928,Upper middle income,1.0,6589.0
-6.9189032,106.9351338,Upper middle income,1.0,2538.0
-6.9240194,107.629004,Upper middle income,1.0,8894.0
-6.9249362,37.5674076,Lower middle income,0.0,10035.0
-6.9261321,107.7746881,Upper middle income,0.0,271406.0
-6.9269581,107.6260965,Upper middle income,1.0,8542.0
-6.9288371,107.6128825,Upper middle income,1.0,9575.0
-6.9311561,107.6159266,Upper middle income,1.0,6164.0
-6.931225,107.6153146,Upper middle income,1.0,38757.0
-6.9324344,107.6348614,Upper middle income,1.0,14801.0
-6.9329874,107.6236724,Upper middle income,1.0,1133.0
-6.933398,111.2749472,Upper middle income,1.0,8297.0
-6.933428,107.679369,Upper middle income,1.0,5733.0
-6.9342302,107.7668426,Upper middle income,1.0,8903.0
-6.9357114,107.713172,Upper middle income,1.0,6583.0
-6.9365192,107.7100117,Upper middle income,1.0,3250.0
-6.9370227,107.5962781,Upper middle income,1.0,2613.0
-6.9412277,107.629723,Upper middle income,1.0,127417.0
-6.9430348,107.6280358,Upper middle income,0.0,14588.0
-6.9458098,107.6442723,Upper middle income,1.0,81370.0
-6.9499227,107.6228534,Upper middle income,1.0,8014.0
-6.9682414,108.4533324,Upper middle income,1.0,8019.0
-6.9746476,110.4195756,Upper middle income,1.0,73931.0
-6.9828663,110.4090967,Upper middle income,1.0,5732.0
-6.9840088,110.4541843,Upper middle income,1.0,5141.0
-6.9915638,110.3974022,Upper middle income,1.0,7004.0
-7.0018371,107.6215905,Upper middle income,1.0,4690.0
-7.0030524,108.44639,Upper middle income,1.0,3756.0
-7.0065201,110.4277236,Upper middle income,1.0,1029.0
-7.0091804,110.4195566,Upper middle income,1.0,326.0
-7.0093355,110.4351196,Upper middle income,1.0,1189.0
-7.019253,110.397086,Upper middle income,1.0,9766.0
-7.020407,-37.2793419,Upper middle income,1.0,35521.0
-7.0217608,110.4618752,Upper middle income,1.0,6583.0
-7.0255636,110.4881542,Upper middle income,1.0,5876.0
-7.0519533,110.4372747,Upper middle income,0.0,289744.0
-7.0599674,110.434727,Upper middle income,1.0,6589.0
